Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,,,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,,,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,,,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,,,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,,,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,,,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,,,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,,,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,,,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,,,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,,,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp
1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/13/2021,0.546,111.543,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/13/2021,0.626,116.702,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/13/2021,0.295,107.042,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,0.41,108.306,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,0.267,104.146,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,-0.337,100.562,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,4.742,99.987,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,-0.395,100.911,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,-0.326,105.176,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/13/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4
1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/14/2021,0.512,111.707,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/14/2021,0.597,116.884,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/14/2021,0.276,107.083,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,0.389,108.384,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,0.206,104.347,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,-0.375,100.555,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,4.742,99.987,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,-0.395,100.911,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,-0.353,105.206,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/14/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4
1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/15/2021,0.515,111.68,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/15/2021,0.599,116.868,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,1/15/2021,0.283,107.055,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,0.398,108.34,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,0.212,104.324,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,-0.379,100.55,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,4.742,99.987,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,-0.395,100.911,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,-0.353,105.199,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4,,1/15/2021,,,121.8,0.027992504,0.054375555,0.073623008,0.096553798,HY4
1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/18/2021,0.529,111.601,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/18/2021,0.616,116.741,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/18/2021,0.294,107.016,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,0.412,108.272,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,0.206,104.341,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,-0.374,100.543,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,4.742,99.987,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,-0.395,100.911,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,-0.337,105.159,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/18/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4
1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/19/2021,0.534,111.569,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/19/2021,0.617,116.726,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/19/2021,0.302,106.985,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,0.416,108.247,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,0.214,104.309,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,-0.37,100.536,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,4.742,99.987,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,-0.395,100.911,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,-0.331,105.141,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/19/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4
1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/20/2021,0.518,111.649,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/20/2021,0.592,116.893,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/20/2021,0.289,107.017,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,0.403,108.301,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,0.2,104.352,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,-0.381,100.533,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,4.742,99.987,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,-0.395,100.911,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,-0.333,105.136,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/20/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4
1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/21/2021,0.524,111.596,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/21/2021,0.597,116.838,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/21/2021,0.298,106.97,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,0.42,108.21,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,0.221,104.272,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,-0.371,100.513,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,4.742,99.987,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,-0.395,100.911,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,-0.314,105.078,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/21/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4
1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/22/2021,0.507,111.68,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/22/2021,0.581,116.944,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,1/22/2021,0.288,106.997,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,0.407,108.264,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,0.221,104.267,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,-0.358,100.504,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,4.742,99.987,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,-0.395,100.911,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,-0.324,105.089,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4,,1/22/2021,,,123.7,0.029101602,0.056049558,0.075619014,0.098804141,HY4
1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/25/2021,0.49,111.766,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/25/2021,0.555,117.118,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/25/2021,0.27,107.045,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,0.385,108.356,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,0.204,104.323,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,-0.357,100.498,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,4.742,99.987,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,-0.395,100.911,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,-0.339,105.112,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/25/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4
1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/26/2021,0.502,111.694,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/26/2021,0.571,116.995,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/26/2021,0.28,107.008,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,0.398,108.292,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,0.192,104.361,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,-0.36,100.493,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,4.742,99.987,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,-0.395,100.911,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,-0.337,105.099,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/26/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4
1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/27/2021,0.492,111.741,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/27/2021,0.56,117.069,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/27/2021,0.269,107.038,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,0.385,108.342,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,0.212,104.288,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,-0.36,100.487,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,4.742,99.987,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,-0.395,100.911,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,-0.352,105.121,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/27/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4
1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/28/2021,0.515,111.602,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/28/2021,0.587,116.857,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/28/2021,0.28,106.983,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,0.402,108.253,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,0.219,104.257,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,-0.321,100.461,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,4.742,99.987,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,-0.395,100.911,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,-0.342,105.08,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/28/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4
1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/29/2021,0.522,111.558,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/29/2021,0.603,116.738,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,1/29/2021,0.267,107.017,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,0.409,108.216,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,0.215,104.265,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,-0.338,100.459,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,4.742,99.987,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,-0.395,100.911,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,-0.336,105.06,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4,,1/29/2021,,,123.8,0.029356055,0.056459009,0.076127928,0.09940227,HY4
2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,2/1/2021,0.51,111.617,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,2/1/2021,0.587,116.845,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,2/1/2021,0.267,107.011,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,0.4,108.25,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,0.222,104.239,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,-0.355,100.457,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,4.742,99.987,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,-0.395,100.911,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,-0.341,105.062,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4,,2/1/2021,,,123.9,0.02844452,0.055025597,0.074394657,0.097421725,HY4
